,date,max_temp
1067,2022-04-08,35.1
1068,2022-04-09,34.3
1069,2022-04-10,35.8
1070,2022-04-11,35.6
1071,2022-04-12,36.1
1072,2022-04-13,36.0
1073,2022-04-14,35.2
1074,2022-04-15,37.1
1075,2022-04-16,38.3
1076,2022-04-17,37.1
1077,2022-04-18,38.7
1078,2022-04-19,39.6
1079,2022-04-20,39.9
1080,2022-04-21,41.9
1081,2022-04-22,36.7
1082,2022-04-23,36.3
1083,2022-04-24,38.1
1084,2022-04-25,38.7
1085,2022-04-26,40.2
1086,2022-04-27,40.9
1087,2022-04-28,40.4
1088,2022-04-29,39.7
1089,2022-04-30,40.4
1090,2022-05-01,42.0
1091,2022-05-02,41.2
1092,2022-05-03,40.7
1093,2022-05-04,37.7
1094,2022-05-05,34.1
1095,2022-05-06,38.7
1096,2022-05-07,40.9
1097,2022-05-08,40.0
1098,2022-05-09,39.6
1099,2022-05-10,39.8
1100,2022-05-11,38.9
1101,2022-05-12,33.0
1102,2022-05-13,35.3
1103,2022-05-14,38.6
1104,2022-05-15,40.8
1105,2022-05-16,39.3
1106,2022-05-17,38.0
1107,2022-05-18,36.6
1108,2022-05-19,39.8
1109,2022-05-20,39.5
1110,2022-05-21,38.1
1111,2022-05-22,36.6
1112,2022-05-23,39.6
1113,2022-05-24,39.3
1114,2022-05-25,40.2
1115,2022-05-26,37.6
1116,2022-05-27,41.3
1117,2022-05-28,39.2
1118,2022-05-29,40.8
1119,2022-05-30,39.8
1120,2022-05-31,40.2
1121,2022-06-01,38.7
1122,2022-06-02,39.0
1123,2022-06-03,41.6
1124,2022-06-04,40.3
1125,2022-06-05,42.2
1126,2022-06-06,40.6
1127,2022-06-07,37.3
1128,2022-06-08,42.2
1129,2022-06-09,37.9
1130,2022-06-10,40.2
1131,2022-06-11,39.6
1132,2022-06-12,38.0
1133,2022-06-13,36.0
1134,2022-06-14,34.7
1135,2022-06-15,38.1
1136,2022-06-16,36.2
1137,2022-06-17,33.0
1138,2022-06-18,33.7
1139,2022-06-19,35.2
1140,2022-06-20,34.9
1141,2022-06-21,34.5
1142,2022-06-22,31.1
1143,2022-06-23,33.0
1144,2022-06-24,34.7
1145,2022-06-25,32.8
1146,2022-06-26,32.4
1147,2022-06-27,30.3
1148,2022-06-28,32.3
1149,2022-06-29,31.0
1150,2022-06-30,34.0
1151,2022-07-01,33.3
1152,2022-07-02,33.3
1153,2022-07-03,32.9
1154,2022-07-04,32.9
1155,2022-07-05,30.7
1156,2022-07-06,32.9
1157,2022-07-07,30.6
1158,2022-07-08,32.6
1159,2022-07-09,26.5
1160,2022-07-10,25.8
1161,2022-07-11,25.7
1162,2022-07-12,25.5
1163,2022-07-13,24.0
1164,2022-07-14,25.1
1165,2022-07-15,26.9
1166,2022-07-16,32.3
1167,2022-07-17,32.8
1168,2022-07-18,27.3
1169,2022-07-19,31.8
1170,2022-07-20,32.9
1171,2022-07-21,32.8
1172,2022-07-22,29.8
1173,2022-07-23,29.5
1174,2022-07-24,27.0
1175,2022-07-25,30.6
1176,2022-07-26,31.5
1177,2022-07-27,30.0
1178,2022-07-28,33.8
1179,2022-07-29,34.0
1180,2022-07-30,32.9
1181,2022-07-31,32.3
1182,2022-08-01,34.7
1183,2022-08-02,33.0
1184,2022-08-03,32.7
1185,2022-08-04,32.9
1186,2022-08-05,32.1
1187,2022-08-06,31.5
1188,2022-08-07,32.9
1189,2022-08-08,27.6
1190,2022-08-09,27.9
1191,2022-08-10,26.9
1192,2022-08-11,30.4
1193,2022-08-12,30.9
1194,2022-08-13,32.2
1195,2022-08-14,31.9
1196,2022-08-15,26.1
1197,2022-08-16,28.6
1198,2022-08-17,33.0
1199,2022-08-18,33.4
1200,2022-08-19,32.9
1201,2022-08-20,31.5
1202,2022-08-21,32.8
1203,2022-08-22,32.9
1204,2022-08-23,32.7
1205,2022-08-24,33.0
1206,2022-08-25,32.9
1207,2022-08-26,32.8
1208,2022-08-27,33.0
1209,2022-08-28,32.7
1210,2022-08-29,33.0
1211,2022-08-30,32.8
1212,2022-08-31,32.9
1213,2022-09-01,32.8
1214,2022-09-02,32.8
1215,2022-09-03,33.6
1216,2022-09-04,34.0
1217,2022-09-05,29.2
1218,2022-09-06,32.9
1219,2022-09-07,32.9
1220,2022-09-08,33.0
1221,2022-09-09,30.5
1222,2022-09-10,31.3
1223,2022-09-11,28.8
1224,2022-09-12,25.6
1225,2022-09-13,30.5
1226,2022-09-14,31.5
1227,2022-09-15,32.2
1228,2022-09-16,32.6
1229,2022-09-17,32.9
1230,2022-09-18,32.7
1231,2022-09-19,32.7
1232,2022-09-20,31.0
1233,2022-09-21,28.6
1234,2022-09-22,31.2
1235,2022-09-23,31.7
1236,2022-09-24,31.4
1237,2022-09-25,31.7
1238,2022-09-26,32.7
1239,2022-09-27,32.2
1240,2022-09-28,31.5
1241,2022-09-29,32.5
1242,2022-09-30,30.8
1243,2022-10-01,30.8
1244,2022-10-02,32.7
1245,2022-10-03,32.6
1246,2022-10-04,32.7
1247,2022-10-05,29.7
1248,2022-10-06,32.4
1249,2022-10-07,31.8
1250,2022-10-08,30.4
1251,2022-10-09,32.9
1252,2022-10-10,32.4
1253,2022-10-11,30.0
1254,2022-10-12,31.8
1255,2022-10-13,32.9
1256,2022-10-14,32.7
1257,2022-10-15,31.9
1258,2022-10-16,30.1
1259,2022-10-17,31.2
1260,2022-10-18,33.2
1261,2022-10-19,31.2
1262,2022-10-20,32.0
1263,2022-10-21,32.6
1264,2022-10-22,31.3
1265,2022-10-23,30.1
1266,2022-10-24,30.4
1267,2022-10-25,30.4
1268,2022-10-26,31.2
1269,2022-10-27,32.2
1270,2022-10-28,31.2
1271,2022-10-29,30.7
1272,2022-10-30,30.6
1273,2022-10-31,31.0
1274,2022-11-05,31.8
1275,2022-11-21,27.4
1276,2022-11-23,32.0
1277,2022-11-25,31.9
1278,2022-12-01,31.9
1279,2022-12-02,32.8
1280,2022-12-03,32.1
1281,2022-12-04,32.4
1282,2022-12-05,31.0
1283,2022-12-06,31.6
1284,2022-12-07,30.7
1285,2022-12-08,28.6
1286,2022-12-09,28.5
1287,2022-12-10,26.7
1288,2022-12-11,28.6
1289,2022-12-12,30.2
1290,2022-12-13,29.9
1291,2022-12-14,32.8
1292,2022-12-15,33.0
1293,2022-12-16,33.0
1294,2022-12-17,32.8
1295,2022-12-18,32.2
1296,2022-12-19,30.2
1297,2022-12-20,30.1
1298,2022-12-21,31.3
1299,2022-12-22,32.5
1300,2022-12-23,31.7
1301,2022-12-24,31.2
1302,2022-12-25,31.3
1303,2022-12-26,32.0
1304,2022-12-27,30.7
1305,2022-12-28,32.5
1306,2022-12-29,33.2
1307,2022-12-30,33.0
1308,2022-12-31,33.0
